OrderID,Product,QuantityOrdered,Price,OrderDate,PurchaseAddress
134381,Light Bulbs 3 PK,1,2.49,03-17-19 09:39,"814 8th Avenue, Bronx, NY 10032"
134382,Sony wired Headset for MP3 and Movies,1,12.99,03-15-19 21:09,"533 6th Avenue, Queens, NY 10473"
134383,Nintendo Switch Joycon Pair,1,89.99,03-19-19 12:17,"99 Amsterdam Avenue, Queens, NY 10473"
134384,Duracell 9 Volt Batteries,1,4.99,03-08-19 17:25,"896 1st Avenue, Staten Island, NY 10023"
134385,Apple Air Pods,1,149.0,03-03-19 14:10,"146 Wadsworth Avenue, New York City, NY 10033"
134386,Apple Lightning USB Charger,1,20.0,03-28-19 17:11,"868 Wadsworth Avenue, New York City, NY 10033"
134387,Samsung Galaxy S10 Plus,1,999.99,03-03-19 19:13,"383 Broadway Avenue, Bronx, NY 10032"
134388,Sony wired Headset for MP3 and Movies,1,12.99,03-18-19 02:50,"780 Broadway Avenue, Queens, NY 10473"
134389,Light Bulbs 3 PK,3,2.49,03-15-19 10:26,"574 Lexington Avenue, Staten Island, NY 10023"
134390,Nintendo Switch Surprise Game,1,59.99,03-13-19 19:24,"207 4th Avenue, New York City, NY 10033"
134391,Soda,1,2.0,03-14-19 17:32,"342 Broadway Avenue, New York City, NY 10033"
134392,Soda,3,2.0,03-06-19 17:02,"710 3rd Avenue, Bronx, NY 10032"
134393,Light Bulbs 3 PK,1,2.49,03-22-19 12:02,"779 7th Avenue, Queens, NY 10473"
134394,Soda,3,2.0,03-22-19 12:26,"728 4th Avenue, Staten Island, NY 10023"
134395,Candy,4,1.99,03-24-19 14:11,"743 Madison Avenue, Staten Island, NY 10023"
134396,Soda,1,2.0,03-26-19 23:52,"233 Lexington Avenue, Staten Island, NY 10023"
134397,Apple Air Pods,1,149.0,03-08-19 12:23,"497 6th Avenue, Queens, NY 10473"
134398,Apple Macbook Pro,1,2700.0,03-08-19 22:18,"550 Madison Avenue, Queens, NY 10473"
134399,Hot Dog,1,10.0,03-23-19 09:31,"349 1st Avenue, New York City, NY 10033"
134400,Lenovo Thinkpad,1,799.0,03-05-19 11:24,"503 Broadway Avenue, Bronx, NY 10032"
134401,Extended Warranty 3 Years,1,49.0,03-11-19 16:56,"961 9th Avenue, Staten Island, NY 10023"
134402,Hot Dog,1,10.0,03-19-19 11:10,"967 3rd Avenue, Staten Island, NY 10023"
134403,Soda,1,2.0,03-14-19 01:22,"382 5th Avenue, Brooklyn, NY 12116"
134404,Apple TV,1,99.99,03-09-19 19:34,"799 5th Avenue, Staten Island, NY 10023"
134405,Soda,3,2.0,03-01-19 11:55,"885 Broadway Avenue, Queens, NY 10473"
134406,Candy,1,1.99,03-11-19 09:49,"558 Wadsworth Avenue, New York City, NY 10033"
134407,Soda,3,2.0,03-13-19 11:36,"509 7th Avenue, Brooklyn, NY 12116"
134408,Sony Playstation 4 Pro,1,399.99,03-15-19 00:11,"540 Wadsworth Avenue, New York City, NY 10033"
134408,Sony Playstation 4 Surprise Game,1,59.99,03-15-19 00:11,"540 Wadsworth Avenue, New York City, NY 10033"
134409,Soda,1,2.0,03-23-19 15:46,"139 St Nicholas Avenue, New York City, NY 10033"
134410,LG 65 Inch 4k Smart TV,1,399.99,03-03-19 19:12,"808 Park Avenue, Brooklyn, NY 12116"
134411,Apple iPhone 11 Pro,1,1100.0,03-23-19 22:42,"383 9th Avenue, New York City, NY 10033"
134412,Hot Dog,1,10.0,03-11-19 21:45,"637 St Nicholas Avenue, New York City, NY 10033"
134413,Soda,1,2.0,03-29-19 11:33,"874 Audobon Avenue, Bronx, NY 10032"
134414,Apple Air Pods,1,149.0,03-01-19 11:33,"306 3rd Avenue, New York City, NY 10033"
134415,Sony Playstation 4 Controller,1,59.99,03-30-19 11:59,"602 9th Avenue, Staten Island, NY 10023"
134416,Light Bulbs 3 PK,5,2.49,03-19-19 02:07,"809 Amsterdam Avenue, Queens, NY 10473"
134417,Microsoft Surprise Game,1,59.99,03-13-19 11:02,"831 9th Avenue, Queens, NY 10473"
134418,Soda,2,2.0,03-11-19 18:37,"616 Madison Avenue, Bronx, NY 10032"
134419,Candy,1,1.99,03-26-19 00:00,"930 2nd Avenue, Staten Island, NY 10023"
134420,Apple Air Pods,1,149.0,03-30-19 16:09,"493 Audobon Avenue, New York City, NY 10033"
134421,Sony Playstation 4 Pro,1,399.99,03-23-19 17:57,"280 9th Avenue, Bronx, NY 10032"
134422,Apple TV,1,99.99,03-30-19 13:13,"395 9th Avenue, Brooklyn, NY 12116"
134423,Duracell 9 Volt Batteries,1,4.99,03-10-19 20:21,"112 5th Avenue, Queens, NY 10473"
134424,Candy,2,1.99,03-29-19 08:30,"802 Lexington Avenue, Staten Island, NY 10023"
134425,Soda,3,2.0,03-19-19 21:46,"642 1st Avenue, New York City, NY 10033"
134426,Soda,1,2.0,03-24-19 08:47,"846 Lexington Avenue, Queens, NY 10473"
134427,Soda,2,2.0,03-13-19 19:14,"54 8th Avenue, New York City, NY 10033"
134428,Light Bulbs 3 PK,1,2.49,03-18-19 11:24,"65 5th Avenue, New York City, NY 10033"
134429,Wired Headset for gaming,1,49.99,03-21-19 16:55,"208 St Nicholas Avenue, Staten Island, NY 10023"
134430,Light Bulbs 3 PK,6,2.49,03-24-19 12:47,"523 7th Avenue, New York City, NY 10033"
134431,Sony Playstation 4 Surprise Game,2,59.99,03-22-19 06:35,"693 Wadsworth Avenue, Bronx, NY 10032"
134432,Duracell 9 Volt Batteries,1,4.99,03-03-19 22:04,"720 St Nicholas Avenue, Queens, NY 10473"
134433,Apple iPhone 11 Pro,1,1100.0,03-31-19 11:31,"383 4th Avenue, New York City, NY 10033"
134434,Candy,5,1.99,03-07-19 13:59,"806 4th Avenue, Staten Island, NY 10023"
134435,Light Bulbs 3 PK,1,2.49,03-22-19 13:48,"602 2nd Avenue, Staten Island, NY 10023"
134436,Candy,2,1.99,03-06-19 13:38,"471 Broadway Avenue, New York City, NY 10033"
134437,Duracell 9 Volt Batteries,1,4.99,03-08-19 19:36,"819 7th Avenue, New York City, NY 10033"
134438,Apple Air Pods,1,149.0,03-12-19 20:31,"665 St Nicholas Avenue, Queens, NY 10473"
134439,Candy,1,1.99,03-04-19 09:51,"884 Lexington Avenue, New York City, NY 10033"
134440,Duracell 9 Volt Batteries,1,4.99,03-08-19 08:58,"156 Amsterdam Avenue, Staten Island, NY 10023"
134441,Samsung Galaxy S10 Plus,1,999.99,03-16-19 18:48,"705 4th Avenue, Bronx, NY 10032"
134442,Sony Playstation 4 Controller,1,59.99,03-21-19 12:22,"920 Park Avenue, New York City, NY 10033"
134443,Apple iPhone 11 Pro,1,1100.0,03-11-19 15:16,"650 9th Avenue, Staten Island, NY 10023"
134443,Apple Lightning USB Charger,1,20.0,03-11-19 15:16,"650 9th Avenue, Staten Island, NY 10023"
134444,Wireless Headset for gaming,1,69.99,03-05-19 01:01,"165 6th Avenue, Brooklyn, NY 12116"
134445,Duracell 9 Volt Batteries,1,4.99,03-17-19 11:46,"887 Wadsworth Avenue, Staten Island, NY 10023"
134446,Duracell 9 Volt Batteries,1,4.99,03-25-19 15:15,"685 Wadsworth Avenue, New York City, NY 10033"
134447,Nintendo Switch,1,249.99,03-08-19 09:11,"804 2nd Avenue, New York City, NY 10033"
134448,Light Bulbs 3 PK,1,2.49,03-29-19 11:47,"236 Lexington Avenue, Staten Island, NY 10023"
134449,Soda,1,2.0,03-18-19 12:16,"514 St Nicholas Avenue, Staten Island, NY 10023"
134450,Microsoft Surprise Game,1,59.99,03-18-19 15:59,"495 1st Avenue, Brooklyn, NY 12116"
134451,Soda,1,2.0,03-15-19 20:09,"819 5th Avenue, Queens, NY 10473"
134452,Sony Playstation 4 Surprise Game,1,59.99,03-26-19 17:59,"782 Park Avenue, Staten Island, NY 10023"
134453,JBL Bluetooth Wireless Speaker,1,199.99,03-16-19 12:32,"819 3rd Avenue, Staten Island, NY 10023"
134454,Duracell 9 Volt Batteries,1,4.99,03-16-19 13:31,"220 6th Avenue, New York City, NY 10033"
134455,Sony Playstation 4 Pro,1,399.99,03-28-19 12:35,"180 3rd Avenue, Queens, NY 10473"
134456,Sony wired Headset for MP3 and Movies,1,12.99,03-28-19 13:05,"865 Park Avenue, New York City, NY 10033"
134457,Duracell 9 Volt Batteries,1,4.99,03-24-19 06:43,"294 St Nicholas Avenue, Staten Island, NY 10023"
134458,Apple Macbook Pro,1,2700.0,03-19-19 23:32,"556 4th Avenue, New York City, NY 10033"
134459,Light Bulbs 3 PK,1,2.49,03-31-19 19:54,"440 8th Avenue, Staten Island, NY 10023"
134460,Hot Dog,1,10.0,03-18-19 12:41,"981 Amsterdam Avenue, Staten Island, NY 10023"
134461,Sony Playstation 4 Controller,1,59.99,03-13-19 13:16,"775 2nd Avenue, Queens, NY 10473"
134462,Duracell 9 Volt Batteries,1,4.99,03-16-19 06:04,"139 Lexington Avenue, Bronx, NY 10032"
134463,Nintendo Switch,1,249.99,03-22-19 11:26,"987 6th Avenue, New York City, NY 10033"
134464,Soda,1,2.0,03-03-19 17:11,"490 Madison Avenue, Brooklyn, NY 12116"
134465,Nintendo Switch Joycon Pair,1,89.99,03-17-19 15:50,"517 2nd Avenue, Staten Island, NY 10023"
134466,Apple TV,1,99.99,03-29-19 17:22,"293 Broadway Avenue, New York City, NY 10033"
134467,Apple iPhone 11 Pro,1,1100.0,03-20-19 17:33,"267 Audobon Avenue, Brooklyn, NY 12116"
134468,Candy,2,1.99,03-04-19 11:17,"599 Lexington Avenue, New York City, NY 10033"
134469,Apple iPhone 11 Pro,1,1100.0,03-10-19 08:04,"699 Amsterdam Avenue, Staten Island, NY 10023"
134470,Soda,1,2.0,03-14-19 12:09,"541 Lexington Avenue, New York City, NY 10033"
134471,Candy,1,1.99,03-04-19 14:49,"21 Madison Avenue, Bronx, NY 10032"
134472,JBL Bluetooth Wireless Speaker,1,199.99,03-24-19 18:19,"29 Wadsworth Avenue, New York City, NY 10033"
134473,Sony Playstation 4 Controller,1,59.99,03-24-19 23:04,"840 Broadway Avenue, Bronx, NY 10032"
134474,Apple TV,1,99.99,03-10-19 16:34,"811 Audobon Avenue, Brooklyn, NY 12116"
134475,Soda,1,2.0,03-09-19 21:47,"880 Madison Avenue, Bronx, NY 10032"
134476,Sony wired Headset for MP3 and Movies,1,12.99,03-30-19 10:27,"499 1st Avenue, New York City, NY 10033"
134477,Duracell 9 Volt Batteries,1,4.99,03-21-19 20:11,"340 Wadsworth Avenue, Bronx, NY 10032"
134478,Nintendo Switch Surprise Game,1,59.99,03-11-19 06:56,"578 Lexington Avenue, Bronx, NY 10032"
134479,Apple Air Pods,1,149.0,03-13-19 18:02,"136 2nd Avenue, Staten Island, NY 10023"
134480,Candy,3,1.99,03-28-19 20:39,"5 St Nicholas Avenue, New York City, NY 10033"
134481,Candy,1,1.99,03-11-19 07:34,"591 Lexington Avenue, New York City, NY 10033"
134482,Soda,2,2.0,03-14-19 11:28,"358 Wadsworth Avenue, New York City, NY 10033"
134483,Light Bulbs 3 PK,2,2.49,03-10-19 07:49,"381 St Nicholas Avenue, Staten Island, NY 10023"
134484,Epson printer,1,99.99,03-11-19 21:55,"553 Audobon Avenue, Bronx, NY 10032"
134485,Soda,1,2.0,03-08-19 14:20,"632 Park Avenue, Brooklyn, NY 12116"
134486,Microsoft Surprise Game,1,59.99,03-04-19 21:32,"696 Lexington Avenue, New York City, NY 10033"
134487,Microsoft Surprise Game,1,59.99,03-04-19 21:43,"365 5th Avenue, New York City, NY 10033"
134488,Light Bulbs 3 PK,2,2.49,03-09-19 15:27,"476 3rd Avenue, Bronx, NY 10032"
134489,Candy,6,1.99,03-17-19 05:51,"864 St Nicholas Avenue, Brooklyn, NY 12116"
134490,Hot Dog,1,10.0,03-09-19 16:00,"577 4th Avenue, Queens, NY 10473"
134491,Apple TV,1,99.99,03-04-19 14:22,"53 2nd Avenue, Staten Island, NY 10023"
134492,Duracell 9 Volt Batteries,1,4.99,03-26-19 09:50,"107 4th Avenue, Queens, NY 10473"
134493,Candy,3,1.99,03-18-19 14:42,"184 5th Avenue, Bronx, NY 10032"
134494,JBL Bluetooth Wireless Speaker,1,199.99,03-23-19 11:18,"729 Audobon Avenue, New York City, NY 10033"
134495,Microsoft Surprise Game,1,59.99,03-14-19 15:42,"261 Park Avenue, Bronx, NY 10032"
134496,Candy,1,1.99,03-13-19 16:27,"319 Lexington Avenue, Staten Island, NY 10023"
134497,Sony wired Headset for MP3 and Movies,2,12.99,03-28-19 19:19,"492 Lexington Avenue, Staten Island, NY 10023"
134498,Soda,4,2.0,03-29-19 12:32,"840 Amsterdam Avenue, Staten Island, NY 10023"
134499,Sony Playstation 4 Surprise Game,1,59.99,03-14-19 19:55,"738 4th Avenue, Bronx, NY 10032"
134500,Microsoft XBox One X,1,399.99,03-23-19 15:29,"770 Park Avenue, Brooklyn, NY 12116"
134500,Microsoft Surprise Game,1,59.99,03-23-19 15:29,"770 Park Avenue, Brooklyn, NY 12116"
134501,Candy,2,1.99,03-14-19 18:36,"887 Park Avenue, New York City, NY 10033"
134502,Duracell 9 Volt Batteries,1,4.99,03-17-19 15:18,"556 Lexington Avenue, Queens, NY 10473"
134503,Candy,4,1.99,03-12-19 11:31,"329 Broadway Avenue, Brooklyn, NY 12116"
134504,Light Bulbs 3 PK,2,2.49,03-08-19 08:55,"967 Wadsworth Avenue, Bronx, NY 10032"
134505,Sony Playstation 4 Pro,1,399.99,03-26-19 18:12,"83 7th Avenue, Staten Island, NY 10023"
134506,Wireless Headset for gaming,1,69.99,03-15-19 18:36,"5 8th Avenue, Staten Island, NY 10023"
134507,Nintendo Switch Joycon Pair,1,89.99,03-15-19 22:03,"654 Audobon Avenue, New York City, NY 10033"
134508,USB C Android Charger,1,11.99,03-18-19 09:06,"801 9th Avenue, Staten Island, NY 10023"
134509,Apple TV,1,99.99,03-08-19 12:14,"603 Madison Avenue, Queens, NY 10473"
134509,Apple Macbook Pro,1,2700.0,03-08-19 12:14,"603 Madison Avenue, Queens, NY 10473"
134510,Light Bulbs 3 PK,4,2.49,03-19-19 14:03,"839 1st Avenue, New York City, NY 10033"
134511,Apple TV,1,99.99,03-25-19 10:23,"102 5th Avenue, Bronx, NY 10032"
134512,Hot Dog,1,10.0,03-08-19 11:15,"229 Audobon Avenue, Brooklyn, NY 12116"
134513,Sony Playstation 4 Controller,1,59.99,03-03-19 12:33,"639 3rd Avenue, Bronx, NY 10032"
134514,Microsoft XBox One Controller,1,59.99,03-01-19 12:32,"359 Audobon Avenue, Bronx, NY 10032"
134515,Apple Macbook Pro,1,2700.0,03-01-19 23:52,"76 4th Avenue, New York City, NY 10033"
134516,Candy,2,1.99,03-08-19 14:12,"83 6th Avenue, Bronx, NY 10032"
134517,Wireless Headset for gaming,1,69.99,03-11-19 14:26,"453 5th Avenue, Staten Island, NY 10023"
134518,Duracell 9 Volt Batteries,1,4.99,03-01-19 08:56,"151 6th Avenue, Brooklyn, NY 12116"
134519,Light Bulbs 3 PK,2,2.49,03-13-19 09:27,"240 Amsterdam Avenue, New York City, NY 10033"
134520,Sony Playstation 4 Surprise Game,1,59.99,03-18-19 15:48,"767 Amsterdam Avenue, Brooklyn, NY 12116"
134521,Samsung Galaxy S10 Plus,1,999.99,03-23-19 20:39,"395 Madison Avenue, Staten Island, NY 10023"
134522,Apple Lightning USB Charger,1,20.0,03-14-19 11:15,"703 9th Avenue, Queens, NY 10473"
134523,Nintendo Switch Joycon Pair,1,89.99,03-19-19 09:01,"518 7th Avenue, New York City, NY 10033"
134524,USB C Android Charger,1,11.99,03-08-19 18:44,"984 9th Avenue, New York City, NY 10033"
134525,Microsoft XBox One X,1,399.99,03-09-19 19:16,"364 Lexington Avenue, Staten Island, NY 10023"
134526,Duracell 9 Volt Batteries,2,4.99,03-02-19 16:59,"558 2nd Avenue, Queens, NY 10473"
134527,Nintendo Switch,1,249.99,03-03-19 10:32,"242 2nd Avenue, Bronx, NY 10032"
134528,Duracell 9 Volt Batteries,1,4.99,03-22-19 13:51,"180 8th Avenue, Queens, NY 10473"
134529,Soda,3,2.0,03-09-19 01:24,"922 Amsterdam Avenue, Brooklyn, NY 12116"
134530,Microsoft XBox One X,1,399.99,03-21-19 11:30,"368 5th Avenue, New York City, NY 10033"
134530,Microsoft Surprise Game,1,59.99,03-21-19 11:30,"368 5th Avenue, New York City, NY 10033"
134531,Wireless Headset for gaming,1,69.99,03-05-19 21:47,"609 6th Avenue, New York City, NY 10033"
134532,Apple iPhone 11 Pro,1,1100.0,03-16-19 02:27,"192 1st Avenue, Brooklyn, NY 12116"
134532,Apple Lightning USB Charger,1,20.0,03-16-19 02:27,"192 1st Avenue, Brooklyn, NY 12116"
134533,Lenovo Thinkpad,1,799.0,03-08-19 20:14,"450 6th Avenue, Queens, NY 10473"
134534,Sony Playstation 4 Surprise Game,1,59.99,03-09-19 07:08,"18 7th Avenue, Queens, NY 10473"
134535,Hot Dog,1,10.0,03-23-19 17:25,"334 6th Avenue, Brooklyn, NY 12116"
134536,Soda,1,2.0,03-07-19 19:13,"610 Audobon Avenue, New York City, NY 10033"
134537,Soda,3,2.0,03-14-19 17:00,"881 8th Avenue, Bronx, NY 10032"
134538,Wired Headset for gaming,1,49.99,03-27-19 17:12,"427 Park Avenue, Staten Island, NY 10023"
134539,Hot Dog,1,10.0,03-06-19 11:37,"565 2nd Avenue, Brooklyn, NY 12116"
134540,Sony wired Headset for MP3 and Movies,1,12.99,03-10-19 10:10,"227 8th Avenue, Bronx, NY 10032"
134541,Candy,1,1.99,03-04-19 09:18,"561 1st Avenue, Staten Island, NY 10023"
134542,Lenovo Thinkpad,1,799.0,03-27-19 15:22,"90 Amsterdam Avenue, Queens, NY 10473"
134543,Candy,1,1.99,03-11-19 14:03,"491 Madison Avenue, Staten Island, NY 10023"
134544,Soda,2,2.0,03-14-19 21:26,"878 Audobon Avenue, Queens, NY 10473"
134545,Microsoft Surprise Game,1,59.99,03-02-19 13:54,"888 Park Avenue, Brooklyn, NY 12116"
134546,Apple Watch,1,499.99,03-23-19 00:23,"752 Park Avenue, New York City, NY 10033"
134547,Apple TV,1,99.99,03-30-19 21:41,"712 Wadsworth Avenue, Staten Island, NY 10023"
134548,Soda,5,2.0,03-18-19 23:28,"683 Audobon Avenue, Staten Island, NY 10023"
134549,Nintendo Switch Joycon Pair,1,89.99,03-05-19 21:45,"709 4th Avenue, Bronx, NY 10032"
134550,Sony wired Headset for MP3 and Movies,1,12.99,03-29-19 16:22,"378 1st Avenue, New York City, NY 10033"
134551,Samsung Galaxy S10 Plus,1,999.99,03-03-19 18:51,"441 5th Avenue, Bronx, NY 10032"
134552,Nintendo Switch Joycon Pair,1,89.99,03-08-19 11:53,"602 5th Avenue, New York City, NY 10033"
134553,Hot Dog,1,10.0,03-10-19 20:05,"473 Audobon Avenue, Brooklyn, NY 12116"
134554,Light Bulbs 3 PK,1,2.49,03-29-19 16:54,"509 1st Avenue, Bronx, NY 10032"
134555,Hot Dog,1,10.0,03-14-19 12:18,"796 1st Avenue, Bronx, NY 10032"
134556,Apple Macbook Pro,1,2700.0,03-25-19 16:16,"692 Amsterdam Avenue, Staten Island, NY 10023"
134557,Apple Macbook Pro,1,2700.0,03-24-19 22:50,"371 2nd Avenue, Queens, NY 10473"
134558,Duracell 9 Volt Batteries,1,4.99,03-21-19 13:40,"840 Wadsworth Avenue, New York City, NY 10033"
134559,Apple Macbook Pro,1,2700.0,03-09-19 10:35,"120 7th Avenue, Staten Island, NY 10023"
134560,Nintendo Switch Joycon Pair,1,89.99,03-04-19 12:48,"206 Lexington Avenue, New York City, NY 10033"
134561,Soda,1,2.0,03-03-19 16:09,"638 Park Avenue, Queens, NY 10473"
134562,Soda,1,2.0,03-21-19 23:21,"563 9th Avenue, New York City, NY 10033"
134563,Light Bulbs 3 PK,1,2.49,03-07-19 08:28,"952 3rd Avenue, New York City, NY 10033"
134564,Wireless Headset for gaming,1,69.99,03-01-19 09:57,"420 9th Avenue, Queens, NY 10473"
134565,Light Bulbs 3 PK,1,2.49,03-27-19 22:37,"91 7th Avenue, Bronx, NY 10032"
134566,Light Bulbs 3 PK,1,2.49,03-31-19 22:50,"561 St Nicholas Avenue, Brooklyn, NY 12116"
134567,Apple Watch,1,499.99,03-01-19 19:52,"759 Lexington Avenue, New York City, NY 10033"
134568,Apple Macbook Pro,1,2700.0,03-02-19 09:04,"884 St Nicholas Avenue, Queens, NY 10473"
134569,Hot Dog,1,10.0,03-24-19 15:54,"342 Park Avenue, Staten Island, NY 10023"
134570,Candy,2,1.99,03-31-19 17:32,"587 3rd Avenue, Queens, NY 10473"
134571,Epson printer,1,99.99,03-25-19 14:21,"880 1st Avenue, Bronx, NY 10032"
134572,Apple iPhone 11 Pro,1,1100.0,03-08-19 23:56,"722 Wadsworth Avenue, New York City, NY 10033"
134573,Light Bulbs 3 PK,1,2.49,03-21-19 09:44,"29 Broadway Avenue, Bronx, NY 10032"
134574,Apple TV,2,99.99,03-25-19 23:23,"884 Audobon Avenue, Staten Island, NY 10023"
134575,Lenovo Thinkpad,1,799.0,03-27-19 20:50,"473 St Nicholas Avenue, New York City, NY 10033"
134576,Duracell 9 Volt Batteries,2,4.99,03-23-19 21:16,"96 1st Avenue, Staten Island, NY 10023"
134577,Wired Headset for gaming,1,49.99,03-09-19 21:55,"117 2nd Avenue, Staten Island, NY 10023"
134578,Nintendo Switch Joycon Pair,1,89.99,03-27-19 10:55,"88 Broadway Avenue, Queens, NY 10473"
134579,Duracell 9 Volt Batteries,1,4.99,03-27-19 00:01,"15 Broadway Avenue, New York City, NY 10033"
134580,Soda,3,2.0,03-07-19 10:24,"961 Madison Avenue, New York City, NY 10033"
134581,Wired Headset for gaming,1,49.99,03-18-19 17:17,"128 Audobon Avenue, New York City, NY 10033"
134582,Sony Playstation 4 Pro,1,399.99,03-10-19 19:15,"996 St Nicholas Avenue, Staten Island, NY 10023"
134583,Apple TV,1,99.99,03-25-19 17:05,"458 Madison Avenue, Bronx, NY 10032"
134584,Samsung Galaxy S10 Plus,1,999.99,03-19-19 17:59,"941 1st Avenue, Brooklyn, NY 12116"
134585,Candy,1,1.99,03-10-19 21:51,"590 Audobon Avenue, Brooklyn, NY 12116"
134586,Apple Air Pods,1,149.0,03-09-19 15:42,"724 5th Avenue, Queens, NY 10473"
134587,Apple Macbook Pro,1,2700.0,03-07-19 10:08,"62 Madison Avenue, Bronx, NY 10032"
134588,Wireless Headset for gaming,1,69.99,03-09-19 10:09,"5 9th Avenue, Staten Island, NY 10023"
134589,Apple TV,1,99.99,03-07-19 18:01,"894 8th Avenue, Queens, NY 10473"
134590,Sony Playstation 4 Surprise Game,1,59.99,03-26-19 20:09,"689 9th Avenue, Queens, NY 10473"
134591,Apple Lightning USB Charger,1,20.0,03-01-19 17:24,"96 8th Avenue, Staten Island, NY 10023"
134592,Lenovo Thinkpad,1,799.0,03-08-19 10:44,"667 1st Avenue, Staten Island, NY 10023"
134593,Sony Playstation 4 Surprise Game,1,59.99,03-02-19 11:41,"243 8th Avenue, Bronx, NY 10032"
134594,Candy,2,1.99,03-30-19 15:35,"893 3rd Avenue, Brooklyn, NY 12116"
134595,Sony wired Headset for MP3 and Movies,1,12.99,03-22-19 20:01,"668 3rd Avenue, Queens, NY 10473"
134596,Apple Macbook Pro,1,2700.0,03-12-19 15:44,"246 3rd Avenue, Queens, NY 10473"
134597,Lenovo Thinkpad,1,799.0,03-27-19 08:02,"705 9th Avenue, New York City, NY 10033"
134598,Soda,3,2.0,03-24-19 18:13,"886 1st Avenue, New York City, NY 10033"
134599,Hot Dog,2,10.0,03-28-19 20:40,"164 Broadway Avenue, Staten Island, NY 10023"
134600,Sony Playstation 4 Surprise Game,1,59.99,03-21-19 08:35,"166 Wadsworth Avenue, Staten Island, NY 10023"
134601,Light Bulbs 3 PK,1,2.49,03-08-19 21:01,"756 Broadway Avenue, Queens, NY 10473"
134601,Whirlpool Washer and Dryer,1,699.0,03-08-19 21:01,"756 Broadway Avenue, Queens, NY 10473"
134602,Sony Playstation 4 Surprise Game,1,59.99,03-05-19 10:42,"913 Lexington Avenue, Staten Island, NY 10023"
134603,Microsoft XBox One Controller,1,59.99,03-12-19 19:48,"745 4th Avenue, New York City, NY 10033"
134604,Sony wired Headset for MP3 and Movies,1,12.99,03-07-19 15:33,"345 Audobon Avenue, Brooklyn, NY 12116"
134605,Soda,4,2.0,03-12-19 18:31,"161 8th Avenue, Brooklyn, NY 12116"
134606,Light Bulbs 3 PK,1,2.49,03-24-19 18:51,"105 7th Avenue, Queens, NY 10473"
134607,Apple Macbook Pro,1,2700.0,03-09-19 12:04,"124 Madison Avenue, Staten Island, NY 10023"
134608,Soda,3,2.0,03-27-19 22:27,"632 4th Avenue, New York City, NY 10033"
134609,Soda,1,2.0,03-12-19 20:50,"604 Amsterdam Avenue, Bronx, NY 10032"
134610,Microsoft XBox One Controller,1,59.99,03-11-19 11:33,"513 2nd Avenue, New York City, NY 10033"
134611,Candy,3,1.99,03-03-19 02:38,"415 1st Avenue, New York City, NY 10033"
